=================================================================
=== Medicion de Energia Raspberry Pi 5 Iniciada ===
=================================================================
Etiqueta:        Qiime2_c001_808
Intervalo:       1.0 s
Metodo telemetria: Modelo Dinamico Calibrado (hwmon + CPU)
Archivo de salida: energia_Qiime2_c001_808_20260909_140042.csv
Presiona Ctrl+C para detener la medicion cuando el proceso finalice.


[2026-09-09 14:03:27.246] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1824 Wh | Muestras: 164
[2026-09-09 14:03:28.246] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1835 Wh | Muestras: 165
[2026-09-09 14:03:29.247] [HWMON] CPU:  25.0% | Temp: 53.5C | Power:  4.03 W | Energia: 0.1847 Wh | Muestras: 166
[2026-09-09 14:03:30.247] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1858 Wh | Muestras: 167
[2026-09-09 14:03:31.247] [HWMON] CPU:  25.2% | Temp: 52.9C | Power:  4.03 W | Energia: 0.1869 Wh | Muestras: 168
[2026-09-09 14:03:32.248] [HWMON] CPU:  25.1% | Temp: 53.5C | Power:  4.03 W | Energia: 0.1880 Wh | Muestras: 169
[2026-09-09 14:03:33.248] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1891 Wh | Muestras: 170
[2026-09-09 14:03:34.249] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1903 Wh | Muestras: 171
[2026-09-09 14:03:35.249] [HWMON] CPU:  26.3% | Temp: 53.5C | Power:  4.09 W | Energia: 0.1914 Wh | Muestras: 172
[2026-09-09 14:03:36.249] [HWMON] CPU:  25.5% | Temp: 51.8C | Power:  4.03 W | Energia: 0.1925 Wh | Muestras: 173
[2026-09-09 14:03:37.250] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1936 Wh | Muestras: 174
[2026-09-09 14:03:38.250] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1947 Wh | Muestras: 175
[2026-09-09 14:03:39.251] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1959 Wh | Muestras: 176
[2026-09-09 14:03:40.251] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1970 Wh | Muestras: 177
